2738,2
2739,4
2740,2
2741,0
2742,2
2743,0
2744,41.5
2745,72
2746,34
2747,316
2748,15.5
2749,16.5
2750,7.5
2751,6
2752,6
2753,186.5
2754,134.5
2755,6
2756,115.5
2757,10
2758,26.5
2759,0
2760,4
2761,2
2762,2
2763,2
2764,2
2765,2
2766,213
2767,6
2768,14
2769,6
2770,18
2771,0
2772,16.5
2773,10
2774,16
2775,2
2776,0
2777,98
2778,6
2779,591
2780,126
2781,18
2782,11.5
2783,12
2784,7
2785,243.5
2786,6
2787,6
2788,7.5
2789,249.5
2790,2
2791,5.5
2792,2
2793,2
2794,0
2795,6
2796,641.5
2797,6
2798,19.5
2799,7
2800,8.5
2801,6
2802,14
2803,10
2804,137
2805,93.5
2806,13.5
2807,59
2808,2
2809,2
2810,4
2811,19.5
2812,4
2813,5.5
2814,4
2815,1197.5
2816,6
2817,10
2818,12
2819,6
2820,6
2821,38
2822,80
2823,98
2824,54
2825,2
2826,353
2827,6
2828,2
2829,2
2830,46.5
2831,1
2832,4
2833,0
2834,0
2835,7.5
2836,11.5
2837,13
2838,8
2839,14
2840,28.5
2841,6
2842,22.5
2843,10
2844,10
2845,41
2846,2
2847,4
2848,7
2849,4
2850,4
2851,4
2852,2
2853,230
2854,2
2855,49
2856,6
2857,137
2858,6
2859,16.5
2860,35
2861,108.5
2862,10
2863,117
2864,459.5
2865,2
2866,7
2867,2
2868,2
2869,51
2870,2
2871,6
2872,6
2873,10
2874,28.5
2875,95
2876,36
2877,38
2878,59
2879,19
2880,6
2881,10
2882,38
2883,2
2884,2
2885,2
2886,301
2887,14
2888,6
2889,65
2890,6
2891,32
2892,7
2893,2
2894,770
2895,9
2896,146.5
2897,2
2898,2
2899,0
2900,2
2901,2
2902,0
2903,4
2904,2
2905,105
2906,72
2907,2
2908,38.5
2909,6
2910,7
2911,6
2912,29.5
2913,6
2914,12
2915,89.5
2916,6
2917,4
2918,6
2919,11.5
2920,10
2921,4
2922,2
2923,2
2924,2
2925,4
2926,2
2927,2
2928,168
2929,51.5
2930,72
2931,2
2932,6
2933,68.5
2934,4
2935,399
2936,6
2937,4
2938,2
2939,2
2940,2
2941,2
2942,4
2943,13
2944,141
2945,10
2946,23
2947,18
2948,6
2949,13
2950,6
2951,9
2952,84
2953,59
2954,6
2955,2
2956,0
2957,11
2958,38.5
2959,253.5
2960,2
2961,0
2962,90.5
2963,0
2964,491
2965,86.5
2966,21
2967,75.5
2968,14
2969,6
2970,6
2971,15.5
2972,225.5
2973,2
2974,187
2975,10
2976,0
2977,0
2978,0
2979,51
2980,0
2981,11
2982,2
2983,16.5
2984,2
2985,2
2986,0
2987,2
2988,4
2989,2
2990,10
2991,2
2992,0
2993,0
2994,6
2995,4
2996,2
2997,22.5
2998,4
2999,6
3000,19
3001,31.5
3002,18
3003,487
3004,6
3005,2
3006,7.5
3007,4
3008,15
3009,2
3010,2
3011,2
3012,373
3013,6
3014,4
3015,6
3016,6
3017,15.5
3018,6
3019,7
3020,36
3021,28
3022,2
3023,0
3024,4
3025,2
3026,5.5
3027,2
3028,2
3029,14
3030,2
3031,6
3032,44
3033,10
3034,75
3035,83
3036,6
3037,6
3038,1
3039,7.5
3040,30
3041,0
3042,5
3043,2
3044,2
3045,4
3046,10
3047,33.5
3048,6
3049,7
3050,9
3051,16.5
3052,10
3053,5.5
3054,6
3055,27
3056,2
3057,86
3058,2
3059,0
3060,0
3061,2
3062,10
3063,12.5
3064,813
3065,21.5
3066,6
3067,8.5
3068,43.5
3069,10
3070,50
3071,19.5
3072,383.5
3073,0
3074,10
3075,6
3076,695.5
3077,33
3078,101
3079,2
3080,0
3081,2
3082,0
3083,0
3084,0
3085,2
3086,2
3087,6
3088,30.5
3089,10
3090,125
3091,69.5
3092,72
3093,12
3094,10
3095,6
3096,163
3097,83.5
3098,17
3099,2
3100,0
3101,2
3102,2
3103,5.5
3104,7
3105,2
3106,5.5
3107,10
3108,2
3109,46
3110,11
3111,29
3112,6
3113,2
3114,0
3115,27.5
3116,2
3117,35.5
3118,2
3119,0
3120,2
3121,2
3122,2
3123,2
3124,2
3125,1.5
3126,0.5
3127,2
3128,6
3129,14
3130,290.5
3131,6
3132,12.5
3133,44
3134,9
3135,6
3136,4
3137,15
3138,6
3139,6
3140,101.5
3141,2
3142,3.5
3143,135
3144,6
3145,6
3146,2
3147,0
3148,147.5
3149,0
3150,2
3151,0
3152,2
3153,2
3154,4
3155,68.5
3156,153
3157,41.5
3158,7
3159,66.5
3160,60
3161,148
3162,10.5
3163,2.5
3164,2
3165,2
3166,2
3167,23
3168,6
3169,31.5
3170,16.5
3171,6
3172,23.5
3173,10
3174,6
3175,52.5
3176,2
3177,231
3178,110.5
3179,4
3180,2
3181,70
3182,412.5
3183,170.5
3184,168
3185,6
3186,473
3187,83
3188,680
3189,8
3190,0
3191,19.5
3192,14
3193,4
3194,129.5
3195,25
3196,201.5
3197,41
3198,118
3199,2
3200,2
3201,5.5
3202,2
3203,6
3204,23
3205,270.5
3206,15.5
3207,10
3208,16
3209,159.5
3210,6
3211,7
3212,11.5
3213,0
3214,2
3215,2
3216,2
3217,2
3218,2
3219,2
3220,2
3221,12
3222,26.5
3223,289
3224,153
3225,2
3226,19.5
3227,779.5
3228,6
3229,146
3230,0
3231,13
3232,2
3233,2
3234,0
3235,6
3236,33
3237,9
3238,11
3239,12.5
3240,26
3241,6
3242,11.5
3243,94
3244,0.5
3245,56.5
3246,69.5
3247,4
3248,4
3249,139
3250,2
3251,6
3252,1.5
3253,7
3254,2
3255,0
3256,1451.5
3257,15.5
3258,6
3259,2
3260,2
3261,26
3262,71
3263,6
3264,26
3265,14
3266,2
3267,2
3268,977.5
3269,4
3270,0
3271,131
3272,462
3273,462.5
3274,10
3275,23.5
3276,109
3277,14
3278,7
3279,8.5
3280,22
3281,0
3282,2
3283,2
3284,2
3285,6
3286,10
3287,10
3288,18
3289,6
3290,5
3291,31
3292,4
3293,6
3294,6
3295,22.5
3296,24.5
3297,323.5
3298,248
3299,248
3300,28
3301,2
3302,6
3303,2
3304,2
3305,0.5
3306,2
3307,2
3308,2
3309,2
3310,12.5
3311,0
3312,502
3313,110.5
3314,2
3315,50
3316,6
3317,6
3318,19
3319,2
3320,10
3321,332.5
3322,509
3323,0
3324,88.5
3325,5.5
3326,2
3327,2
3328,2
3329,2
3330,4
3331,19.5
3332,1.5
3333,7.5
3334,373.5
3335,6
3336,10
3337,6
3338,10
3339,2
3340,6
3341,14
3342,0
3343,127
3344,6
3345,12.5
3346,4
3347,15.5
3348,86.5
3349,7.5
3350,61
3351,5
3352,0
3353,0
3354,2
3355,4
3356,2
3357,369.5
3358,2
3359,27
3360,6
3361,6
3362,6
3363,6
3364,10
3365,38.5
3366,70
3367,0
3368,153
3369,2
3370,2
3371,50.5
3372,2
3373,2
3374,8.5
3375,162
3376,15.5
3377,108.5
3378,10
3379,5
3380,6
3381,10
3382,2
3383,6
3384,130.5
3385,9
3386,0
3387,2
3388,2
3389,0
3390,2
3391,0
3392,0
3393,0
3394,99
3395,10
3396,42.5
3397,4
3398,10
3399,15
3400,2
3401,10
3402,109
3403,55
3404,8
3405,2
3406,83.5
3407,8.5
3408,4
3409,8
3410,2
3411,0
3412,0.5
3413,2
3414,0.5
3415,0
3416,0
3417,69.5
3418,393.5
3419,10
3420,53
3421,9
3422,19.5
3423,7
3424,69.5
3425,2.5
3426,0
3427,2
3428,2
3429,14.5
3430,2
3431,19.5
3432,2
3433,0
3434,14
3435,14
3436,27
3437,767
3438,2
3439,143.5
3440,6
3441,2
3442,6
3443,53
3444,2
3445,11.5
3446,14
3447,857
3448,10
3449,20
3450,2
3451,456
3452,2
3453,2
3454,2
3455,0
3456,6
3457,99.5
3458,522.5
3459,4
3460,6
3461,5
3462,22.5
3463,19
3464,4
3465,6
3466,123.5
3467,70
3468,159.5
3469,28
3470,69.5
3471,2
3472,2
3473,0
3474,0
3475,15
3476,2
3477,2
3478,25.5
3479,6
3480,87.5
3481,43.5
3482,6
3483,10
3484,0
3485,0
3486,0
3487,26
3488,2
3489,5.5
3490,18.5
3491,55.5
3492,5.5
3493,2
3494,34
3495,14.5
3496,10
3497,4
3498,143
3499,59.5
3500,0
3501,0
3502,2
3503,19
3504,2
3505,0
3506,0
3507,2
3508,4
3509,6
3510,121.5
3511,6
3512,12.5
3513,10
3514,22
3515,7.5
3516,100
3517,10
3518,6
3519,6
3520,19
3521,109.5
3522,2
3523,0
3524,0
3525,935
3526,87
3527,4
3528,6
3529,6
3530,176
3531,2
3532,56.5
3533,6
3534,5
3535,51.5
3536,2
3537,24
3538,187
3539,19
3540,265.5
3541,256.5
3542,1030
3543,201
3544,57.5
3545,251898
3546,7243.5
3547,0
3548,0
3549,2
3550,247
3551,6.5
3552,246839
3553,223
3554,101.5
3555,119.5
3556,0.5
3557,104.5
3558,13
